study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_1,male,11.741071428571434,NA,NA,NA,NA,game,g/h,0,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_2,male,13.750000000000005,NA,NA,NA,NA,game,g/h,0,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_3,male,14.95535714285715,NA,NA,NA,NA,game,g/h,20.408163265306257,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_4,male,15.758928571428578,NA,NA,NA,NA,game,g/h,0,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_5,male,16.294642857142858,NA,NA,NA,NA,game,g/h,30.61224489795933,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_6,male,17.09821428571429,NA,NA,NA,NA,game,g/h,30.61224489795933,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_7,male,17.633928571428573,NA,NA,NA,NA,game,g/h,66.32653061224491,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_8,male,14.687500000000005,NA,NA,NA,NA,game,g/h,71.4285714285715,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_9,male,13.883928571428575,NA,NA,NA,NA,game,g/h,132.65306122448982,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_10,male,19.64285714285715,NA,NA,NA,NA,game,g/h,61.22448979591832,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_13,male,18.70535714285715,NA,NA,NA,NA,game,g/h,0,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_14,male,15.892857142857148,NA,NA,NA,NA,game,g/h,153.06122448979588,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_15,male,18.16964285714286,NA,NA,NA,NA,game,g/h,163.26530612244906,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_16,male,17.633928571428573,NA,NA,NA,NA,game,g/h,147.9591836734695,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_17,male,19.776785714285715,NA,NA,NA,NA,game,g/h,183.67346938775532,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_18,male,17.90178571428572,NA,NA,NA,NA,game,g/h,326.5306122448981,NA,604.0249433106577,369.70133890329095,43.56972062537717
Walker_2002,Walker_2002_Fig_2b,Walker_2002_Fig_2b_74,male,19.64285714285715,NA,NA,NA,NA,game,g/h,0,NA,604.0249433106577,369.70133890329095,43.56972062537717
